Index	a	b	Position	Player	Team	Floor	Points	Ceiling	SD	Uncertainty	VOR	"Drop Off"	Tier	ADP	AAV
73			WR	Tyler Lockett	SEA	8.07	8.67	9.67	0.445	41	0.74	0.035	7
74			DST	Dolphins	MIA	5.8	6.22	6.63	0.198	29	0.737	0.09	4
75			WR	Courtland Sutton	DEN	8.15	8.64	9	0.448	42	0.705	0.056	7
76			WR	Marquise Brown	ARI	7.57	8.58	9.4	0.904	82	0.649	0.054	7
77			DST	Vikings	MIN	5.9	6.13	6.84	0.306	39	0.647	0.183	5
78			K	Younghoe Koo	ATL	8.78	9.43	10.2	0.815	77	0.612	0.1	1
79			WR	Chris Olave	NO	7.72	8.53	9.34	0.407	32	0.595	0.025	7
80			RB	Clyde Edwards-Helaire	KC	7.86	9.57	11.9	0.711	63	0.571	0.16	10
81			WR	Brandin Cooks	HOU	8.07	8.5	8.86	0.358	23	0.57	0.05	7
82			QB	Kyler Murray	ARI	15.7	17	18.8	0.589	21	0.563	0.563	5
83			TE	Logan Thomas	WAS	3.98	4.89	5.19	0.218	24	0.529	0.125	10
84			WR	Christian Kirk	JAC	8.27	8.45	9.78	0.153	3	0.52	0.49	8
85			K	Austin Seibert	DET	8.05	9.33	10.2	0.785	70	0.511	0.156	1
86			DST	Browns	CLE	4.99	5.94	6.66	0.469	61	0.463	0.143	6
87			RB	Damien Harris	NE	9.04	9.41	10.7	0.156	7	0.411	0.248	10
88			TE	Tyler Conklin	NYJ	2.53	4.77	5.48	0.922	88	0.404	0.275	11
89			K	Rodrigo Blankenship	FA	9.17	9.17	9.17			0.355	0.0253	1
90			K	Chase McLaughlin	IND	7.66	9.14	9.77	0.554	40	0.33	0.0764	1
91			DST	Packers	GB	5.46	5.8	6.16	0.341	45	0.32	0.0783	7
92			K	Evan McPherson	CIN	8.38	9.07	9.72	0.608	47	0.253	0.00712	1
93			K	Chris Boswell	PIT	8.69	9.06	9.62	0.0964	1	0.246	0.1	1
94			DST	Bears	CHI	5.31	5.72	6.12	0.346	48	0.242	0.0483	8
95			DST	Giants	NYG	3.7	5.67	6.97	0.899	90	0.193	0.193	9
96			RB	Michael Carter	NYJ	8.53	9.16	10.2	0.326	27	0.163	0.0245	10
97			K	Daniel Carlson	LVR	8.33	8.96	10.8	0.791	73	0.146	0.0947	1
98			RB	D'Andre Swift	DET	9.1	9.14	11.2	0.0371	1	0.138	0.138	11
99			TE	Irv Smith Jr.	MIN	3.72	4.5	5.21	0.365	55	0.129	0.0485	11
100			TE	Noah Fant	SEA	4.25	4.45	4.7	0.163	12	0.0801	0.0801	11
101			K	Robbie Gould	SF	8.05	8.87	9.75	0.426	20	0.0514	0.0172	1
102			K	Justin Tucker	BAL	8.18	8.85	9.82	0.484	30	0.0342	0.0342	1
103			WR	Michael Thomas	NO	4.88	7.96	9.04	1.12	92	0.03	0.019	9
104			WR	Terry McLaurin	WAS	7.33	7.94	9.76	0.222	11	0.011	0.011	9
105			QB	Jared Goff	DET	14.4	16.5	17.2	0.635	24	0	0.27	6
106			RB	Khalil Herbert	CHI	6.39	9	11.6	2.57	99	0	0.0895	11
107			WR	D.J. Moore	CAR	7.08	7.93	8.62	0.129	1	0	0.13	9
108			TE	Mike Gesicki	MIA	3.57	4.37	5.68	0.455	70	0	0.0264	11
109			K	Brett Maher	DAL	8.42	8.82	9.47	0.482	27	0	0.309	2
110			DST	49ers	SF	5.06	5.48	5.88	0.415	58	0	0.06	10
111			TE	Ryan Izzo	FA	4.34	4.34	4.34			-0.0264	0.198	12
112			DST	Titans	TEN	5.03	5.42	5.66	0.119	10	-0.06	0.045	11
113			RB	Kareem Hunt	CLE	7.68	8.91	10.4	1.02	83	-0.0895	0.264	11
114			DST	Rams	LAR	5	5.38	5.74	0.356	52	-0.105	0.015	12
115			DST	Chargers	LAC	4.78	5.36	5.98	0.385	55	-0.12	0.05	13
116			WR	Garrett Wilson	NYJ	6.97	7.8	9.55	0.681	74	-0.13	0.22	9
117			DST	Eagles	PHI	4.8	5.31	6.02	0.133	13	-0.17	0.03	14
118			DST	Colts	IND	4.57	5.28	5.4	0.0593	3	-0.2	0.07	15
119			TE	Cole Kmet	CHI	3.56	4.14	4.34	0.233	36	-0.224	0.0994	13
120			QB	Russell Wilson	DEN	15	16.2	17.8	0.577	18	-0.27	0.281	6
121			DST	Broncos	DEN	4.34	5.21	6.09	0.657	81	-0.27	0.0417	16
122			K	Greg Joseph	MIN	7.68	8.51	9.36	0.258	3	-0.309	0.113	2
123			DST	Bengals	CIN	4.36	5.17	5.39	0.252	35	-0.312	0.0933	17
124			TE	Evan Engram	JAC	3.49	4.04	4.33	0.36	52	-0.324	0.266	14
125			WR	Jerry Jeudy	DEN	7.09	7.58	8.83	0.594	66	-0.35	0.04	9
126			RB	J.K. Dobbins	BAL	8.24	8.65	10	0.317	23	-0.353	0.045	11
127			WR	Allen Lazard	GB	7.09	7.54	9.68	0.4	27	-0.39	0.0406	9
128			WR	Brandon Aiyuk	SF	6.55	7.54	8.13	0.259	14	-0.39	0	9
129			RB	Devin Singletary	BUF	7.76	8.6	10.2	0.844	71	-0.398	0.117	12
130			DST	Cardinals	ARI	4.38	5.08	5.48	0.222	32	-0.405	0.045	18
131			K	Graham Gano	NYG	7.29	8.39	9.2	0.785	67	-0.422	0.0612	2
132			WR	Curtis Samuel	WAS	6.13	7.5	7.85	0.256	12	-0.431	0.0794	10
133			DST	Lions	DET	3.02	5.03	5.9	0.593	71	-0.45	0.1	19
134			K	Harrison Butker	KC	7.05	8.33	9.71	0.615	50	-0.483	0.0322	2
135			WR	Adam Thielen	MIN	6.72	7.42	8.12	0.681	73	-0.51	0.06	10
136			RB	Melvin Gordon	DEN	8.07	8.48	9.33	0.178	9	-0.514	0.205	12
137			K	Dustin Hopkins	LAC	7.37	8.3	9.31	0.716	63	-0.515	0.0602	2
138			QB	Tua Tagovailoa	MIA	14.2	15.9	17.2	0.73	29	-0.55	0.517	6
139			DST	Texans	HOU	4.5	4.93	5.4	0.638	77	-0.55	0.33	20
140			WR	Rashod Bateman	BAL	6.55	7.36	7.99	0.401	29	-0.57	0.12	10
141			K	Matt Prater	ARI	7.23	8.24	9.25	0.665	60	-0.575	0.0248	2
142			TE	Hayden Hurst	CIN	3.52	3.78	3.97	0.285	42	-0.59	0.223	15
143			K	Brandon McManus	DEN	7.52	8.22	9.49	0.339	7	-0.6	0.15	3
144			WR	Keenan Allen	LAC	4.81	7.24	9.38	1.59	99	-0.689	0.0005	10
145			WR	Chris Godwin	TB	4.58	7.24	9.7	2.76	99	-0.69	0.42	11
146			RB	Rhamondre Stevenson	NE	7.43	8.28	9.16	0.596	57	-0.719	0.08	12
147			K	Jason Sanders	MIA	7.72	8.07	9.12	0.348	10	-0.75	0.00303	3
148			K	Ryan Succop	TB	7.7	8.06	9.16	0.43	23	-0.753	0.0495	3
149			RB	Chase Edmonds	MIA	6.84	8.2	8.62	0.269	16	-0.799	0.106	12
150			K	Mason Crosby	GB	6.82	8.01	9.13	1	90	-0.803	0.00687	3
151			K	Kaimi Fairbairn	HOU	7.41	8.01	9.25	0.545	37	-0.81	0.018	3
152			TE	Albert Okwuegbunam	DEN	2.75	3.55	4.37	0.319	45	-0.813	0.0295	15
153			K	Jake Elliott	PHI	6.9	7.99	8.95	0.815	80	-0.828	0.00413	3
154			K	Eddy Pineiro	CAR	7.12	7.98	8.97	1.15	93	-0.832	0.183	3
155			TE	Austin Hooper	TEN	2.38	3.52	3.72	0.023	1	-0.842	0.0875	15
156			DST	Ravens	BAL	4.41	4.6	4.86	0.148	16	-0.88	0.08	21
157			DST	Saints	NO	3.86	4.6	4.96	0.326	42	-0.88	0	21
158			RB	David Montgomery	CHI	5.55	8.09	10.3	0.587	56	-0.906	0.095	13
159			TE	Cameron Brate	TB	1.65	3.44	4.82	0.351	48	-0.93	0.165	16
160			DST	Redskins	WAS	3.94	4.52	5.55	0.623	74	-0.96	0.01	22
161			DST	Buccaneers	TB	4.4	4.51	4.62	0.0297	1	-0.97	0.11	23
162			RB	Breece Hall	NYJ	7.22	8	8.6	0.537	50	-1	0.079	13
163			K	Wil Lutz	NO	6.16	7.8	8.98	0.916	87	-1.02	0.002	3
164			K	Tyler Bass	BUF	6.6	7.8	8.41	0.635	53	-1.02	0.0127	3
165			K	Cairo Santos	CHI	6.57	7.79	8.56	0.397	17	-1.03	0.0035	3
166			K	Matt Gay	LAR	6.79	7.78	8.97	0.65	57	-1.03	0.194	3
167			QB	Marcus Mariota	ATL	12.1	15.4	17.5	1.34	74	-1.07	0.0463	7
168			RB	Tony Pollard	DAL	7.28	7.92	8.87	0.415	36	-1.08	0.365	13
169			DST	Jaguars	JAC	3.51	4.4	4.86	0.178	23	-1.08	0.085	24
170			TE	Will Dissly	SEA	2.55	3.27	3.98	0.185	15	-1.1	0.0961	17
171			QB	Kirk Cousins	MIN	14.5	15.3	16.7	0.712	26	-1.11	0.0285	7
172			WR	Elijah Moore	NYJ	5.48	6.82	7.55	0.543	60	-1.11	0.2	11
173			QB	Matthew Stafford	LAR	13.4	15.3	17	2.19	97	-1.14	0.0581	7
174			DST	Falcons	ATL	3.69	4.31	4.91	0.563	68	-1.17	0.00833	25
175			DST	Jets	NYJ	3.72	4.31	4.93	0.771	87	-1.17	0	25
176			DST	Chiefs	KC	4.04	4.31	4.41	0.0939	6	-1.17	0.01	25
177			DST	Patriots	NE	3.51	4.3	4.6	0.148	16	-1.18	0.0967	26
178			TE	Mo Alie-Cox	IND	2.46	3.18	3.42	0.215	21	-1.19	0.0147	17
179			QB	Geno Smith	SEA	13.6	15.3	16.6	1.15	62	-1.2	0.0803	7
180			TE	C.J. Uzomah	NYJ	1.08	3.16	3.71	0.46	73	-1.21	0.0209	17
181			TE	Taysom Hill	NO	1.32	3.14	4.44	1.13	97	-1.23	0.0353	17
182			K	Cade York	CLE	6.94	7.59	8.99	0.556	43	-1.23	0.059	3
183			TE	Brevin Jordan	HOU	2.7	3.1	3.37	0.226	30	-1.26	0.0769	17
184			QB	Derek Carr	LVR	12.5	15.2	17	1.83	85	-1.28	0.151	7
185			DST	Panthers	CAR	3.07	4.2	4.65	0.474	65	-1.28	0.213	27
186			K	Joey Slye	WAS	6.17	7.53	8.88	1.5	97	-1.29	0.161	4
187			WR	Robert Woods	TEN	5.88	6.62	7.83	0.519	55	-1.31	0.13	12
188			TE	Daniel Bellinger	NYG	2.3	3.03	4.19	0.926	91	-1.34	0.0881	18
189			QB	Mitchell Trubisky	PIT	12.7	15	16.8	1.4	76	-1.43	0.111	7
190			TE	Hunter Henry	NE	1.58	2.94	4.38	0.918	85	-1.43	0.0115	18
191			RB	Darrell Henderson	LAR	7.02	7.56	8.18	0.361	31	-1.44	0.813	14
192			WR	Chase Claypool	PIT	6.13	6.49	6.89	0.31	18	-1.44	0.02	12
193			TE	Isaiah Likely	BAL	1.19	2.93	3.51	0.211	18	-1.44	0.0275	18
194			K	Jason Myers	SEA	6.24	7.37	7.9	0.521	33	-1.45	0.217	4
195			WR	JuJu Smith-Schuster	KC	5.57	6.47	7.14	0.665	70	-1.46	0.055	12
196			TE	Drew Sample	CIN	2.9	2.9	2.9			-1.47	0.0345	18
197			DST	Seahawks	SEA	3.1	3.99	4.75	0.969	94	-1.49	0.12	28
198			WR	Marquez Valdes-Scantling	KC	3.81	6.42	7.09	0.404	30	-1.51	0.005	12
199			WR	Isaiah McKenzie	BUF	4.42	6.41	8.56	0.934	84	-1.52	0.005	12
200			WR	Treylon Burks	TEN	5.88	6.4	6.9	0.641	68	-1.52	0.06	12
201			QB	Jacoby Brissett	CLE	12	14.9	16.7	1.04	44	-1.54	0.151	7
202			WR	Michael Gallup	DAL	5.44	6.34	7.24	0.511	52	-1.58	0.045	12
203			DST	Raiders	LVR	2.7	3.87	5.03	1.48	99	-1.61	0	28
204			WR	Romeo Doubs	GB	5.48	6.3	7.39	0.475	49	-1.63	0.01	12
205			WR	D.J. Chark	DET	5.31	6.29	6.85	0.467	47	-1.64	0.091	12
206			K	Nick Folk	NE	5.38	7.15	8.67	1.52	99	-1.67	0.1	4
207			QB	Daniel Jones	NYG	12.5	14.8	16.5	1.02	41	-1.69	0.12	7
208			WR	Tyler Boyd	CIN	5.54	6.2	7.38	0.433	38	-1.73	0.0245	12
209			WR	DeVante Parker	NE	5.86	6.17	6.66	0.201	7	-1.76	0.223	13
210			K	Greg Zuerlein	NYJ	5.72	7.05	7.75	0.36	13	-1.77	0.05	4
211			QB	Jameis Winston	NO	13	14.6	16.3	1.64	82	-1.81	0.484	8
212			K	Randy Bullock	TEN	5.81	7	7.76	0.89	83	-1.82	0.463	5
213			WR	Robby Anderson	CAR	5.33	5.95	6.5	0.408	33	-1.98	0.0265	13
214			WR	Corey Davis	NYJ	4.8	5.93	7.2	0.526	58	-2	0.012	13
215			WR	Richie James	NYG	3.49	5.91	6.52	0.571	64	-2.02	0.039	13
216			WR	Marvin Jones	JAC	5.31	5.87	6.43	0.334	21	-2.06	0.014	13
217			WR	Jahan Dotson	WAS	4.99	5.86	6.45	0.222	10	-2.07	0.034	13
218			WR	Josh Palmer	LAC	5.19	5.83	6.9	0.0838	1	-2.1	0.026	13
219			WR	Greg Dortch	ARI	3.18	5.8	6.49	0.86	81	-2.13	0.045	13
220			WR	Darnell Mooney	CHI	5.38	5.8	6.78	0.393	26	-2.13	0	13
221			WR	Julio Jones	TB	3.06	5.76	6.72	0.637	67	-2.17	0.0075	13
222			WR	Zay Jones	JAC	4.71	5.75	6.78	1.05	88	-2.18	0.0475	13
223			WR	Nico Collins	HOU	4.3	5.7	6.48	0.474	48	-2.23	0.01	13
224			WR	Allen Robinson	LAR	5.13	5.69	6.92	0.529	59	-2.24	0.03	13
225			RB	Cam Akers	LAR	6.08	6.74	9.54	0.196	10	-2.26	0.247	14
226			WR	Jakobi Meyers	NE	3.45	5.66	7.08	1.19	93	-2.27	0.07	13
227			QB	Baker Mayfield	CAR	13	14.2	14.7	0.499	15	-2.3	0.0438	8
228			QB	Cooper Rush	DAL	12.3	14.1	14.7	0.73	32	-2.34	0.0829	8
229			WR	Hunter Renfrow	LVR	3.07	5.59	6.96	0.511	53	-2.34	0.03	14
230			WR	Josh Reynolds	DET	4.19	5.56	6.37	0.719	75	-2.37	0.0115	14
231			WR	Russell Gage	TB	4.22	5.55	7.18	1.59	97	-2.38	0.389	14
232			QB	Ryan Tannehill	TEN	13	14	15.7	1.12	56	-2.43	0.242	8
233			RB	Travis Etienne	JAC	5.64	6.5	7.1	0.666	60	-2.5	0.125	15
234			RB	Alexander Mattison	MIN	4.69	6.37	10.1	1.39	94	-2.63	0.17	15
235			QB	Trevor Lawrence	JAC	12.8	13.8	14.7	0.98	35	-2.67	0.268	8
236			WR	Donovan Peoples-Jones	CLE	4.48	5.16	5.55	0.305	16	-2.77	0.0365	14
237			RB	Raheem Mostert	MIA	3.26	6.2	7.73	1.32	90	-2.8	0.57	16
238			WR	Devin Duvernay	BAL	4.42	5.12	6.03	0.526	56	-2.81	0.103	15
239			WR	Mack Hollins	LVR	4.24	5.02	6.31	0.563	63	-2.91	0.06	15
240			QB	Carson Wentz	WAS	12.4	13.5	14.7	1.21	65	-2.93	0.004	8
241			QB	Matt Ryan	IND	11.8	13.5	15.4	1.15	59	-2.94	0.709	9
242			WR	K.J. Osborn	MIN	4.58	4.96	5.46	0.304	15	-2.97	0.105	15
243			WR	Jarvis Landry	NO	2.39	4.86	7.22	1.5	96	-3.07	0.024	15
244			WR	Olamide Zaccheaus	ATL	3.91	4.83	5.85	0.787	78	-3.1	0.066	15
245			WR	George Pickens	PIT	3.13	4.77	5.63	0.668	71	-3.16	0.045	15
246			RB	J.D. McKissic	WAS	5.17	5.63	5.96	0.318	24	-3.37	0.192	16
247			RB	Rex Burkhead	HOU	4.38	5.44	6.29	0.549	53	-3.56	0.0335	17
248			RB	Jerick McKinnon	KC	5.23	5.4	5.78	0.0912	3	-3.59	0.383	17
249			QB	Davis Mills	HOU	11.5	12.8	13.8	1.07	47	-3.65	0.236	9
250			QB	Jimmy Garoppolo	SF	11.2	12.6	14.7	1.12	53	-3.88	0.426	10
251			RB	Kenneth Walker III	SEA	4.51	5.02	5.59	0.282	19	-3.98	0.04	17
252			RB	Nyheim Hines	IND	4.48	4.98	5.4	0.278	17	-4.02	0.112	18
253			RB	Mark Ingram	NO	4.6	4.87	5.27	0.23	13	-4.13	0.373	18
254			QB	Justin Fields	CHI	9.22	12.2	13.9	2.11	91	-4.31	0.725	10
255			RB	Sony Michel	LAC	3.72	4.5	5.25	0.245	14	-4.5	0.0115	18
256			RB	Dontrell Hilliard	TEN	3.09	4.49	6.3	1.4	96	-4.51	0.205	19
257			RB	Kenneth Gainwell	PHI	3.45	4.28	5.35	0.996	80	-4.72	0.229	19
258			RB	Craig Reynolds	DET	2.16	4.05	5.4	1.33	91	-4.95	0.061	19
259			RB	Brandon Bolden	LVR	2.57	3.99	4.53	0.497	46	-5.01	0.1	19
260			QB	Zach Wilson	NYJ	10.1	11.4	12.9	1.58	79	-5.04	2.36	11
261			RB	Eno Benjamin	ARI	2.44	3.89	4.84	0.799	67	-5.11	0.039	20
262			RB	Justice Hill	BAL	2.28	3.85	6.83	1.51	97	-5.15	0.021	20
263			RB	Samaje Perine	CIN	3.06	3.83	4.46	0.758	66	-5.17	0.0645	20
264			RB	Tyler Allgeier	ATL	2.31	3.77	4.07	0.325	26	-5.23	0.029	20
265			RB	Zack Moss	BUF	3.05	3.74	6.74	0.806	69	-5.26	0.336	20
266			RB	Myles Gaskin	MIA	3.4	3.4	3.4			-5.6	0.045	20
267			RB	Darrel Williams	ARI	2.65	3.36	6.4	0.732	64	-5.64	0.0975	21
268			RB	Ronald Jones	KC	2.08	3.26	3.71	0	1	-5.74	0.0025	21
269			RB	Jaylen Warren	PIT	1.75	3.26	4.54	0.904	77	-5.74	0.135	21
270			RB	Boston Scott	PHI	2.67	3.12	4.46	0.291	20	-5.88	0.32	22
271			RB	Chuba Hubbard	CAR	2.15	2.8	3.8	0.422	37	-6.2	0.05	22
272			RB	Rachaad White	TB	2.49	2.75	3.3	0.293	21	-6.25	0.14	22
273			RB	James Cook	BUF	1.47	2.61	3.52	0.522	49	-6.39	0.09	22
274			RB	DOnta Foreman	CAR	0.982	2.52	3.48	0.365	33	-6.48	0.03	22
275			RB	Isiah Pacheco	KC	2.32	2.49	2.8	0.126	4	-6.51	0.0795	22
276			RB	Jordan Mason	SF	1.55	2.41	3.09	0.519	47	-6.59	0.014	22
277			RB	Justin Jackson	DET	1.73	2.4	3.52	0.89	74	-6.6	0.0375	22
278			QB	Brian Hoyer	NE	2.34	9.06	11.5	2.18	94	-7.4	1.18	12
279			QB	Mac Jones	NE	7.88	7.88	7.88			-8.58	0.282	12
280			QB	Joe Flacco	NYJ	2	7.6	9.04	1.33	71	-8.86	5.66	13
281			QB	Andy Dalton	NO	0.898	1.94	4.64	0	1	-14.5	0.561	14
282			QB	Taylor Heinicke	WAS	0.86	1.38	2.71	0.00593	3	-15.1	0.131	14
