Index	a	b	Position	Player	Team	Floor	Points	Ceiling	SD	Uncertainty	VOR	"Drop Off"	Tier	ADP	AAV
61			WR	Michael Thomas	NO	8.42	9.06	12.3	0.279	17	1.12	0.0918	8
62			TE	Dawson Knox	BUF	4.22	5.43	6.35	0.368	29	1.04	0.0933	6
63			WR	DK Metcalf	SEA	8.37	8.97	11.6	0.651	44	1.03	0.004	8
64			WR	Michael Pittman	IND	3.13	8.97	10.2	1.04	70	1.02	0.238	9
65			K	Evan McPherson	CIN	8.27	9.91	10.7	0.663	30	1.02	0.205	1
66			RB	James Conner	ARI	6.64	9.97	11.8	1.94	94	0.982	0.692	7
67			TE	Logan Thomas	WAS	4.63	5.34	9.28	0.355	26	0.952	0.00638	6
68			TE	Pat Freiermuth	PIT	4.64	5.33	5.84	0.606	62	0.945	0.47	7
69			K	Greg Joseph	MIN	8.18	9.7	10.7	0.93	53	0.817	0.41	1
70			WR	Diontae Johnson	PIT	8.15	8.73	11.3	0.466	27	0.786	0.0633	9
71			DST	Cowboys	DAL	5.43	6.2	8.84	0.741	90	0.782	0.055	1
72			DST	Texans	HOU	5.48	6.14	6.8	0.504	61	0.727	0.15	2
73			WR	Christian Kirk	JAC	8.24	8.67	12.5	0.609	42	0.723	0.111	9
74			WR	Tyler Lockett	SEA	6.47	8.55	9.73	0.919	65	0.612	0.032	9
75			WR	Amari Cooper	CLE	7.56	8.52	11.2	0.651	45	0.58	0.045	9
76			DST	Bills	BUF	5.26	5.99	7.04	0.712	87	0.577	0.237	3
77			WR	CeeDee Lamb	DAL	7.86	8.48	12.2	0.341	20	0.535	0.0687	9
78			TE	Irv Smith Jr.	MIN	3.76	4.86	6.13	0.302	15	0.475	0.192	7
79			WR	D.J. Moore	CAR	7.31	8.41	11.7	0.233	14	0.466	0.056	9
80			WR	Rashod Bateman	BAL	6.94	8.35	12	1.72	93	0.41	0.344	10
81			K	Daniel Carlson	LVR	8.16	9.29	10.1	0.539	20	0.407	0.0589	1
82			K	Matt Gay	LAR	8.05	9.24	10.9	0.527	17	0.348	0.0447	1
83			DST	Bears	CHI	5.05	5.75	6.77	0.326	35	0.34	0.133	4
84			K	Harrison Butker	KC	8.07	9.19	10.4	1.32	80	0.303	0.166	1
85			RB	Darrell Henderson	LAR	6.4	9.28	10.4	1.07	68	0.29	0.0125	7
86			TE	Hayden Hurst	CIN	3.86	4.67	5.58	0.934	88	0.283	0.0035	7
87			TE	Tyler Conklin	NYJ	4.1	4.67	5.16	0.547	56	0.279	0.007	7
88			RB	Michael Carter	NYJ	7.75	9.27	10.5	0.575	30	0.277	0.135	7
89			TE	Ryan Izzo	FA	4.66	4.66	4.66			0.272	0.227	7
90			DST	Saints	NO	4.88	5.62	5.96	0.306	29	0.207	0.0933	5
91			RB	Dameon Pierce	HOU	7.86	9.13	9.96	0.844	54	0.142	0.142	7
92			K	Jake Elliott	PHI	8.26	9.02	10.1	0.723	37	0.137	0.0589	1
93			DST	Eagles	PHI	4.89	5.53	6.73	0.445	55	0.113	0.0517	6
94			K	Younghoe Koo	ATL	8.68	8.96	9.55	0.208	1	0.0778	0.034	1
95			WR	Terry McLaurin	WAS	7.76	8.01	12.2	0.222	8	0.066	0.0307	10
96			DST	Rams	LAR	5.04	5.48	6.12	0.563	68	0.0617	0.005	6
97			DST	Vikings	MIN	5.36	5.47	5.82	0.0741	3	0.0567	0.055	7
98			TE	David Njoku	CLE	3.4	4.43	4.69	0.311	18	0.0454	0.0422	7
99			K	Robbie Gould	SF	8.22	8.93	9.92	0.748	47	0.0438	0.00848	1
100			WR	Adam Thielen	MIN	7.37	7.98	11	0.652	46	0.0353	0.03	10
101			K	Dustin Hopkins	LAC	7.72	8.92	9.85	0.704	33	0.0353	0.0353	1
102			WR	Marquise Brown	ARI	5.99	7.95	8.41	0.474	30	0.00529	0.00529	10
103			TE	Robert Tonyan	GB	3.99	4.39	8.52	0.375	32	0.00319	0.00319	7
104			DST	Chargers	LAC	4.73	5.42	6.1	0.578	77	0.00167	0.00167	7
105			QB	Aaron Rodgers	GB	14.1	16.7	18.3	1.28	53	0	0.237	5
106			RB	AJ Dillon	GB	6.72	8.99	10	0.592	31	0	0.399	8
107			WR	Garrett Wilson	NYJ	5.47	7.94	10.3	1.02	69	0	0.461	10
108			TE	Evan Engram	JAC	3.67	4.39	4.78	0.535	53	0	0.055	8
109			K	Chase McLaughlin	IND	6.65	8.89	12.1	2.08	99	0	0.0325	1
110			DST	Titans	TEN	4.69	5.41	6.22	0.756	97	0	0.00333	7
111			DST	Panthers	CAR	3.64	5.41	5.87	0.568	74	-0.00333	0.137	8
112			K	Justin Tucker	BAL	7.13	8.85	9.71	0.93	50	-0.0325	0.0559	1
113			TE	Hunter Henry	NE	3.26	4.33	4.84	0.623	65	-0.055	0.0107	8
114			TE	Noah Fant	SEA	3.27	4.32	4.92	0.411	38	-0.0657	0.0841	8
115			K	Ryan Succop	TB	7.52	8.8	9.92	1.36	83	-0.0884	0.179	2
116			DST	Seahawks	SEA	4.66	5.27	5.9	0.81	99	-0.14	0.00333	8
117			DST	Browns	CLE	5	5.27	5.54	0.0741	1	-0.143	0.0117	8
118			TE	Mike Gesicki	MIA	2.98	4.24	5.11	0.848	76	-0.15	0.0796	8
119			DST	Steelers	PIT	4.62	5.26	7.34	0.46	58	-0.155	0.118	9
120			TE	Cole Kmet	CHI	3.11	4.16	4.66	0.341	24	-0.229	0.28	8
121			QB	Derek Carr	LVR	14.3	16.4	17.7	0.786	18	-0.237	0.106	5
122			K	Rodrigo Blankenship	FA	8.62	8.62	8.62			-0.267	0.00596	2
123			K	Tyler Bass	BUF	7.49	8.61	12	1.29	77	-0.273	0.224	2
