Index	a	b	Position	Player	Team	Floor	Points	Ceiling	SD	Uncertainty	VOR	"Drop Off"	Tier	ADP	AAV
113			DST	Jets	NYJ	3.96	5.17	5.57	0.425	42	-0.0783	0.025	8
114			DST	Rams	LAR	4.9	5.15	6.68	0.163	10	-0.103	0.0267	9
115			TE	Jared Cook	FA	6.34	6.34	6.34			-0.107	0.0144	9
116			TE	Irv Smith Jr.	MIN	6.09	6.33	6.92	0.149	9	-0.121	0.0597	9
117			DST	Patriots	NE	4.45	5.12	5.75	0.771	74	-0.13	0.02	9
118			DST	Bengals	CIN	4.35	5.1	5.76	0.895	90	-0.15	0.00667	9
119			DST	Redskins	WAS	4.52	5.09	6.14	0.583	58	-0.157	0.05	10
120			QB	Russell Wilson	DEN	17.2	19.4	20.7	1.4	71	-0.172	0.26	5
121			WR	DeVonta Smith	PHI	9.36	9.64	10.8	0.133	3	-0.179	0.293	6
122			TE	Cole Kmet	CHI	5.51	6.27	6.9	0.813	55	-0.181	0.0451	9
123			DST	Chargers	LAC	4.79	5.04	6.89	0.168	13	-0.207	0.0433	11
124			TE	Pat Freiermuth	PIT	5.04	6.22	6.96	0.921	61	-0.226	0.917	10
125			DST	Panthers	CAR	4.21	5	5.79	0.657	65	-0.25	0.02	11
126			DST	Giants	NYG	3.65	4.98	5.48	0.652	61	-0.27	0.167	12
127			QB	Trey Lance	SF	9.13	19.2	22.3	3.13	94	-0.432	0.142	5
128			DST	Seahawks	SEA	3.82	4.81	5.16	0.306	19	-0.437	0.0533	13
129			WR	Brandon Aiyuk	SF	8.94	9.35	12	0.297	9	-0.472	0.254	6
130			DST	Vikings	MIN	3.92	4.76	5.66	0.86	87	-0.49	0.0317	13
131			DST	Chiefs	KC	4.3	4.73	4.87	0.119	3	-0.522	0.04	14
132			DST	Bears	CHI	4.14	4.69	5.08	0.356	32	-0.562	0.00333	14
133			DST	Buccaneers	TB	4.24	4.69	5.87	0.474	45	-0.565	0.075	15
134			QB	Derek Carr	LVR	15.7	19	20.1	0.751	26	-0.574	0.258	5
135			DST	Bills	BUF	4.28	4.61	5.11	0.0148	1	-0.64	0.0133	16
136			DST	Falcons	ATL	4.04	4.6	5.16	0.677	68	-0.653	0.06	17
137			DST	Ravens	BAL	4.14	4.54	4.96	0.494	48	-0.713	0.1	18
138			WR	DeVante Parker	NE	7.54	9.09	13.4	1.26	46	-0.726	0.204	6
139			DST	Texans	HOU	4.02	4.44	4.87	0.534	52	-0.813	0.0167	18
140			DST	Jaguars	JAC	3.34	4.42	5.15	0.815	77	-0.83	0.01	18
141			QB	Matthew Stafford	LAR	17.6	18.8	19.9	1.05	38	-0.832	0.529	5
142			DST	Cowboys	DAL	4.1	4.41	6.14	0.311	23	-0.84	0.157	19
143			WR	Chris Godwin	TB	2.75	8.89	12.9	6.08	99	-0.929	0.123	6
144			DST	Raiders	LVR	2.74	4.25	4.86	0.217	16	-0.997	0.0133	20
145			DST	Lions	DET	3.26	4.24	4.96	0.815	77	-1.01	0.32	21
146			WR	Kadarius Toney	NYG	5.35	8.77	14.8	1.24	44	-1.05	0.0265	6
147			WR	Tim Patrick	DEN	8.74	8.74	8.74			-1.08	0.101	6
148			TE	Evan Engram	JAC	4.96	5.3	6.06	0.272	21	-1.14	0.105	10
149			WR	D.J. Chark	DET	7.14	8.64	11.5	1.52	51	-1.18	0.0889	6
150			TE	Logan Thomas	WAS	2.17	5.2	8.19	2.34	94	-1.25	0.0784	10
151			WR	Chase Claypool	PIT	7.2	8.55	10.5	0.354	12	-1.27	0.14	6
152			TE	Hayden Hurst	CIN	4.31	5.12	5.72	0.486	36	-1.33	0.264	11
153			DST	Cardinals	ARI	3.5	3.92	4.27	0.119	3	-1.33	0	21
154			QB	Ryan Tannehill	TEN	16.6	18.3	19.6	1.21	59	-1.36	0.0754	5
155			WR	Marquez Valdes-Scantling	KC	5.71	8.41	14.2	1.86	74	-1.41	0.0886	7
156			QB	Kirk Cousins	MIN	17.2	18.2	20.1	1.16	56	-1.44	0.19	6
157			WR	Drake London	ATL	7.19	8.32	8.72	0.468	15	-1.5	0.0185	7
158			WR	Jakobi Meyers	NE	7.01	8.3	9.58	1.23	43	-1.52	0.0534	7
159			RB	AJ Dillon	GB	7.18	9.64	10.9	0.93	38	-1.54	0.07	8
160			WR	Jarvis Landry	NO	6.54	8.25	10.3	0.95	32	-1.57	0.0035	7
161			WR	Marvin Jones	JAC	6.22	8.25	11.5	1.02	37	-1.57	0.006	7
162			WR	Mecole Hardman	KC	6.93	8.24	11.2	0.747	25	-1.58	0.413	7
163			TE	Mo Alie-Cox	IND	3.89	4.86	5.52	0.326	27	-1.59	0.192	11
164			RB	Tony Pollard	DAL	7.01	9.57	10.2	0.132	1	-1.61	0.202	8
165			QB	Jameis Winston	NO	16.2	18	19.5	1.21	62	-1.63	0.263	6
166			TE	C.J. Uzomah	NYJ	3.03	4.66	5.99	1.7	79	-1.78	0.439	11
167			RB	Devin Singletary	BUF	7.57	9.37	11.4	2.3	92	-1.81	0.0982	8
168			QB	Sam Darnold	CAR	17.7	17.7	17.7			-1.89	0.43	6
169			RB	Rhamondre Stevenson	NE	6.75	9.27	11.1	1.02	42	-1.91	0.26	9
170			WR	Nico Collins	HOU	5.46	7.83	14.1	2.28	84	-1.99	0.0223	7
171			WR	Sterling Shepard	NYG	6.2	7.81	9.45	1.41	49	-2.01	0.025	7
172			WR	A.J. Green	ARI	6.4	7.78	12	0.949	31	-2.04	0.197	7
173			RB	Phillip Lindsay	FA	9.01	9.01	9.01			-2.17	0.178	9
174			TE	Jordan Akins	FA	3.33	4.23	6.55	0	1	-2.22	0.217	12
175			WR	Tyler Boyd	CIN	6.57	7.58	10.3	0.968	34	-2.24	0.0177	7
176			WR	Allen Lazard	GB	4.77	7.57	10.7	1.46	50	-2.25	0.0155	7
177			WR	Michael Gallup	DAL	7.53	7.55	8.6	0.0163	1	-2.27	0.39	7
178			QB	Matt Ryan	IND	16.1	17.3	19.4	1.39	68	-2.32	0.214	6
179			RB	Michael Carter	NYJ	6.62	8.83	11.9	0.993	40	-2.35	0.112	9
180			TE	Cameron Brate	TB	1.76	4.01	7.4	2.42	97	-2.44	0.135	12
181			RB	Melvin Gordon	DEN	7.53	8.72	10.5	0.624	23	-2.46	0.0498	9
182			RB	J.K. Dobbins	BAL	4.43	8.67	12.2	4.2	99	-2.51	0.103	9
183			QB	Tua Tagovailoa	MIA	14.3	17.1	18.5	1.96	74	-2.53	0.209	7
184			TE	Kyle Rudolph	TB	3.5	3.87	4.7	0.161	12	-2.57	0.0991	12
185			RB	Kareem Hunt	CLE	7.87	8.57	12.1	0.231	3	-2.61	0.177	9
186			WR	Kenny Golladay	NYG	5.83	7.16	9.48	0.824	28	-2.66	0.0615	7
187			TE	Adam Trautman	NO	2.22	3.77	5.13	0.729	52	-2.67	0.476	13
188			WR	Chris Olave	NO	4.36	7.1	7.42	0.344	10	-2.72	0.161	7
189			QB	Carson Wentz	WAS	15	16.9	18.2	0.958	35	-2.74	0.197	7
190			RB	Breece Hall	NYJ	4.5	8.39	13.5	2.36	94	-2.79	0.89	10
191			WR	Robby Anderson	CAR	4.4	6.94	9.49	0.697	22	-2.88	0.195	8
192			QB	Davis Mills	HOU	15.9	16.7	18	0.289	3	-2.94	0.216	7
193			WR	Julio Jones	TB	3.22	6.74	10.3	1.8	68	-3.08	0.073	8
194			WR	Donovan Peoples-Jones	CLE	5.51	6.67	9.5	0.624	18	-3.15	0.235	8
195			TE	Jonnu Smith	NE	2.66	3.3	6.69	0.297	24	-3.15	0.0279	13
196			QB	Justin Fields	CHI	6.19	16.5	17.9	0.348	9	-3.16	0.128	7
197			TE	Anthony Firkser	FA	2.43	3.27	5.45	0	1	-3.18	2.12	14
198			QB	Jared Goff	DET	13.6	16.3	18.4	2.16	82	-3.28	0.159	7
199			WR	Sammy Watkins	GB	5.22	6.44	8.71	0.919	29	-3.38	0.348	8
200			QB	Joe Flacco	NYJ	13.2	16.2	17.8	1.98	79	-3.44	0.25	7
201			RB	Devontae Booker	FA	7.5	7.5	7.5			-3.68	0.184	10
202			QB	Mitchell Trubisky	PIT	5.03	15.9	19.9	3.25	97	-3.69	0.0178	7
203			QB	Trevor Lawrence	JAC	14.2	15.9	20.5	2.48	85	-3.71	0.61	8
204			WR	Chris Conley	FA	5.1	6.09	8.65	0	1	-3.73	1.83	9
205			RB	Mike Davis	BAL	4.61	7.32	11.3	0.593	20	-3.86	0.298	10
206			RB	Darrell Henderson	LAR	5.25	7.02	8.73	1.54	66	-4.16	0.199	10
207			QB	Marcus Mariota	ATL	2.48	15.3	16.5	1.09	47	-4.32	0.276	8
208			RB	James Robinson	JAC	5.01	6.82	13.2	1.03	43	-4.36	0.179	11
209			RB	Raheem Mostert	MIA	2.75	6.64	12	3.07	97	-4.54	0.123	11
210			QB	Daniel Jones	NYG	13.5	15	16.9	1.14	53	-4.6	0.0382	8
211			QB	Baker Mayfield	CAR	13.8	15	16.1	1.14	50	-4.64	0.0299	8
212			RB	Nyheim Hines	IND	4.81	6.52	8.71	0.658	25	-4.66	0.114	11
213			QB	Mac Jones	NE	14	15	16.4	0.439	12	-4.67	1.27	9
214			RB	Jamaal Williams	DET	4.27	6.4	9.41	1.7	77	-4.78	0.294	11
215			RB	Tevin Coleman	FA	6.11	6.11	6.11			-5.07	0.08	11
216			RB	Rex Burkhead	HOU	4.32	6.03	6.73	0.623	22	-5.15	0.014	11
217			RB	Mark Ingram	NO	4.7	6.02	8.39	1.51	65	-5.16	0.284	11
218			TE	O.J. Howard	HOU	0.963	1.15	4.89	0.161	15	-5.3	0	14
219			RB	Kenneth Gainwell	PHI	4.81	5.73	6.77	0.848	32	-5.45	0.0217	11
220			RB	Latavius Murray	FA	5.71	5.71	5.71			-5.47	0.292	12
221			WR	Marquez Callaway	NO	1.27	4.26	9.54	1.59	57	-5.56	0.911	10
222			RB	Alexander Mattison	MIN	2.04	5.42	9.1	2.64	95	-5.76	0.524	12
223			QB	Jacoby Brissett	CLE	4.52	13.7	14.7	1.08	44	-5.93	0.375	10
224			RB	Kenyan Drake	BAL	2.91	4.89	7.63	0.851	35	-6.29	0.793	13
225			QB	Geno Smith	SEA	4.06	13.3	15.1	1.06	41	-6.31	4.14	11
226			WR	David Bell	CLE	2.3	3.34	9.3	1.16	40	-6.47	0.455	10
227			WR	Laviska Shenault	CAR	1.97	2.89	9.78	0.678	19	-6.93	0.541	11
228			RB	Dontrell Hilliard	TEN	2.94	4.1	6.05	1.1	46	-7.08	0.377	13
229			RB	Myles Gaskin	MIA	1.65	3.72	10.6	2.15	86	-7.46	0.054	13
230			WR	Jalen Reagor	MIN	1.84	2.35	8	0.236	4	-7.47	0	11
231			RB	DOnta Foreman	CAR	1.91	3.67	5.99	1.54	68	-7.51	0.0185	13
232			RB	Ty Johnson	NYJ	1.42	3.65	5.96	2.17	89	-7.53	0.0025	13
233			RB	Khalil Herbert	CHI	2.44	3.65	4.55	0.371	8	-7.53	0.15	13
234			RB	Ronald Jones	KC	1.79	3.5	7.49	1.63	71	-7.68	0.0158	13
235			RB	Kenneth Walker III	SEA	1.36	3.48	5.9	1.23	54	-7.7	0.0562	13
236			RB	Damien Williams	ATL	2.75	3.43	4.81	0.433	14	-7.75	0.096	13
237			RB	Eno Benjamin	ARI	2.34	3.33	5.65	1.23	52	-7.85	0.172	14
238			RB	Jeffery Wilson	SF	1.45	3.16	5.45	1.49	63	-8.02	0.0215	14
239			RB	Sony Michel	LAC	1.6	3.14	6	1.34	60	-8.04	0.182	14
240			RB	Tyler Allgeier	ATL	1.6	2.96	4.78	1.17	51	-8.22	0.066	14
241			RB	Samaje Perine	CIN	2.24	2.89	5.02	0.715	28	-8.29	0.591	14
242			RB	Matt Breida	NYG	1.69	2.3	5.19	0.703	26	-8.88	0.829	15
243			RB	JaMycal Hasty	JAC	0.513	1.47	6.73	0.328	5	-9.71	0.25	15
244			RB	Justin Jackson	FA	1.04	1.22	6.45	0.178	2	-9.96	0.0152	15
245			RB	Tony Jones	NO	0.904	1.2	6.01	0.411	9	-9.98	0	15
246			QB	Tyrod Taylor	NYG	2.12	9.17	16.2	11.6	99	-10.4	6	12
247			QB	Jimmy Garoppolo	SF	1.33	3.17	14.6	0.198	1	-16.5	0.402	12
248			QB	Teddy Bridgewater	MIA	0.76	2.77	15.2	1.97	76	-16.9	0	12
