Index	a	b	Position	Player	Team	Floor	Points	Ceiling	SD	Uncertainty	VOR	"Drop Off"	Tier	ADP	AAV
54			TE	Zach Ertz	ARI	4.54	6.05	6.94	0.282	24	1.88	0.135	5
55			RB	Ezekiel Elliott	DAL	9.55	10.7	13.3	0.915	42	1.82	0.0778	6
56			RB	Clyde Edwards-Helaire	KC	9.62	10.6	13.1	0.173	1	1.74	0.557	7
57			TE	Tyler Higbee	LAR	4.67	5.92	6.78	0.869	65	1.74	0.337	6
58			WR	Marquise Brown	ARI	7.88	9.79	12.9	0.974	55	1.65	0.0343	6
59			WR	D.J. Moore	CAR	7.47	9.76	13.3	1.6	90	1.62	0.217	6
60			QB	Russell Wilson	DEN	17	19.3	20.4	1.18	60	1.57	0.251	3
61			TE	George Kittle	SF	2.28	5.58	7.27	1.25	88	1.41	0.0734	6
62			WR	CeeDee Lamb	DAL	7.55	9.54	12	1.09	68	1.4	0.0295	7
63			DST	Packers	GB	5.95	6.74	7.05	0.267	29	1.4	0.345	1
64			WR	Amon-Ra St. Brown	DET	8.27	9.51	13.8	1.02	61	1.37	0.0165	7
65			WR	Brandin Cooks	HOU	8.54	9.5	12.4	1.39	82	1.36	0.011	7
66			WR	Terry McLaurin	WAS	7.84	9.48	12.9	1.1	69	1.34	0.165	7
67			TE	Pat Freiermuth	PIT	4.73	5.51	6.12	0.678	41	1.33	0.1	6
68			QB	Kyler Murray	ARI	18.1	19.1	20.1	0.534	20	1.32	0.0645	3
69			QB	Matthew Stafford	LAR	17.6	19	19.8	0.934	37	1.25	0.953	4
70			TE	Hunter Henry	NE	4.44	5.41	8.14	0.873	68	1.23	0.255	6
71			RB	Michael Carter	NYJ	7.05	10.1	12.9	1.9	92	1.18	0.502	8
72			WR	Jaylen Waddle	MIA	8.56	9.32	12.2	0.445	18	1.18	0.0375	7
73			WR	Michael Thomas	NO	8.1	9.28	12.9	1.58	89	1.14	0.126	7
74			K	Daniel Carlson	LVR	8.72	9.8	10.3	0.467	26	1.09	0.0163	1
75			K	Matt Gay	LAR	7.9	9.79	11.1	1.33	87	1.07	0.166	1
76			DST	Rams	LAR	5.95	6.4	6.89	0.297	39	1.05	0.367	2
77			WR	DK Metcalf	SEA	7.86	9.16	11.7	0.712	35	1.02	0.23	7
78			TE	Logan Thomas	WAS	3.89	5.15	5.99	1.48	99	0.98	0.15	7
79			K	Evan McPherson	CIN	8.44	9.62	10.2	0.281	16	0.906	0.11	1
80			TE	Albert Okwuegbunam	DEN	4.42	5	5.6	0.758	53	0.83	0.427	7
81			K	Justin Tucker	BAL	8.85	9.51	10.2	0.37	23	0.797	0.121	1
82			WR	Diontae Johnson	PIT	8.28	8.93	11.4	0.726	39	0.786	0.00999	7
83			WR	Adam Thielen	MIN	7.06	8.92	11.6	2.2	97	0.776	0.233	7
84			DST	Bills	BUF	5.65	6.03	6.82	0.489	68	0.683	0.05	3
85			RB	Jeffery Wilson	SF	7.65	9.57	10.6	1.14	63	0.68	0.68	8
86			K	Tyler Bass	BUF	7.58	9.39	9.86	0.148	10	0.676	0.256	1
87			DST	Cowboys	DAL	5.17	5.98	7.92	0.83	90	0.633	0.0483	4
88			DST	Steelers	PIT	4.69	5.94	7.88	1.3	99	0.585	0.00833	4
89			DST	Dolphins	MIA	5.8	5.93	7.27	0.158	16	0.577	0.127	5
90			WR	JuJu Smith-Schuster	KC	6.63	8.68	12.7	1.42	85	0.543	0.237	8
91			DST	49ers	SF	5.36	5.8	6.82	0.311	42	0.45	0.31	6
92			K	Brandon McManus	DEN	8.22	9.14	12.4	0.686	42	0.42	0.0526	1
93			TE	David Njoku	CLE	3.23	4.57	5.42	0.701	47	0.403	0.0696	7
94			K	Younghoe Koo	ATL	8.18	9.08	10.4	1.06	65	0.367	0.075	1
95			TE	Robert Tonyan	GB	4.01	4.5	5.6	0.264	18	0.334	0.316	8
96			WR	Christian Kirk	JAC	7.3	8.45	12.2	0.984	58	0.306	0.223	8
97			QB	Aaron Rodgers	GB	17.9	18	18.8	0.0927	11	0.299	0.299	4
98			K	Chris Boswell	PIT	8.08	9.01	12.1	0.631	39	0.292	0.267	2
99			DST	Broncos	DEN	4.56	5.49	6.42	0.415	55	0.14	0.13	7
100			WR	Elijah Moore	NYJ	6.18	8.22	11.6	0.424	14	0.0825	0.005	8
101			WR	Darnell Mooney	CHI	6.45	8.22	12.5	0.995	59	0.0775	0.0775	8
102			K	Austin Seibert	DET	6.82	8.74	9.89	1.05	61	0.0255	0.0255	2
103			TE	Hayden Hurst	CIN	2.9	4.19	5.08	0.811	62	0.0173	0.0173	8
104			DST	Buccaneers	TB	4.42	5.36	5.85	0.682	87	0.01	0.01	7
105			QB	Joe Burrow	CIN	15.8	17.7	20.2	2	86	0	0.238	5
106			RB	Chase Edmonds	MIA	8.17	8.89	12.2	1.06	61	0	0.107	8
107			WR	Allen Robinson	LAR	5.31	8.14	12.7	1.53	87	0	0.0285	8
108			TE	Evan Engram	JAC	3.54	4.17	4.62	0.684	44	0	0.0395	8
109			K	Robbie Gould	SF	6.95	8.72	9.71	0.868	48	0	0.0983	2
110			DST	Bengals	CIN	4.54	5.35	5.95	0.474	65	0	0.06	8
111			WR	Rashod Bateman	BAL	6.45	8.11	12	1.33	77	-0.0285	0.092	8
112			TE	Noah Fant	SEA	3.44	4.13	5.03	0.635	38	-0.0395	0.00556	8
113			TE	Irv Smith Jr.	MIN	2.77	4.13	4.9	0.222	15	-0.0451	0.0638	8
114			DST	Giants	NYG	4.72	5.29	5.63	0.499	71	-0.06	0.00167	8
115			DST	Browns	CLE	4.95	5.29	6.56	0.109	3	-0.0617	0.198	9
116			K	Greg Joseph	MIN	7.88	8.62	10.1	0.298	19	-0.0983	0.082	2
117			RB	Devin Singletary	BUF	7.01	8.78	10.5	0.771	32	-0.107	0.0927	9
118			TE	Cole Kmet	CHI	3.94	4.06	4.43	0.133	6	-0.109	0.178	8
119			WR	Julio Jones	TB	6.8	8.02	11.3	0.965	54	-0.12	0.0295	8
120			WR	Allen Lazard	GB	6.43	7.99	9.03	1.15	75	-0.15	0.123	8
121			K	Jake Elliott	PHI	6.56	8.54	9.9	1.13	71	-0.18	0.0176	2
122			K	Graham Gano	NYG	7.75	8.52	9.37	0.89	52	-0.198	0.0772	2
123			RB	Melvin Gordon	DEN	6.02	8.69	11	0.359	10	-0.2	0.101	9
124			QB	Derek Carr	LVR	16.5	17.5	18.7	1.04	51	-0.238	0.271	5
125			DST	Vikings	MIN	4.46	5.09	5.72	0.662	84	-0.26	0.065	10
126			WR	Amari Cooper	CLE	6.25	7.87	8.23	0.43	15	-0.273	0.032	8
127			K	Nick Folk	NE	7.73	8.44	9.35	0.543	32	-0.275	0.000836	2
128			K	Mason Crosby	GB	5.87	8.44	9.56	0.124	6	-0.276	0.0817	2
129			TE	Mike Gesicki	MIA	2.81	3.88	5.19	1.03	82	-0.287	0.1	8
130			RB	Kareem Hunt	CLE	6.5	8.59	12.1	2.29	96	-0.301	0.419	9
131			WR	Tee Higgins	CIN	2.82	7.84	8.89	1.06	65	-0.305	0.233	9
132			DST	Colts	IND	4.58	5.03	5.48	0.267	29	-0.325	0.005	10
133			DST	Patriots	NE	4.74	5.02	5.09	0.0593	1	-0.33	0.0133	10
134			DST	Titans	TEN	4.58	5.01	5.46	0.549	74	-0.343	0.0167	11
135			K	Wil Lutz	NO	7.44	8.36	11.9	1.15	74	-0.358	0.0246	2
136			DST	Panthers	CAR	4.1	4.99	5.35	0.262	26	-0.36	0.08	12
137			K	Ryan Succop	TB	8.05	8.33	9.8	0.274	13	-0.382	0.169	2
138			TE	Austin Hooper	TEN	3.11	3.78	4.1	0.39	29	-0.387	0.188	9
139			DST	Ravens	BAL	4.3	4.91	5.23	0.43	58	-0.44	0.17	13
140			QB	Trey Lance	SF	14.2	17.2	19.1	1.02	49	-0.508	0.128	5
141			WR	Tyler Lockett	SEA	6.32	7.6	9.9	1.02	62	-0.538	0.0825	9
142			K	Matt Prater	ARI	6.63	8.16	9.35	0.993	55	-0.551	0.0704	2
143			TE	Tyler Conklin	NYJ	3.03	3.6	4.49	0.717	50	-0.575	0.106	9
144			DST	Eagles	PHI	3.22	4.74	5.55	1.05	94	-0.61	0.0967	14
145			WR	Brandon Aiyuk	SF	5.94	7.52	10.4	0.43	17	-0.62	0.083	9
146			K	Brett Maher	DAL	6.54	8.09	9.29	1.8	99	-0.621	0.268	3
147			QB	Kirk Cousins	MIN	16.4	17.1	18	0.871	31	-0.636	0.291	5
148			TE	Ryan Izzo	FA	3.49	3.49	3.49			-0.681	0.09	9
149			WR	Hunter Renfrow	LVR	5.68	7.44	8.06	0.726	39	-0.704	0.104	9
150			DST	Cardinals	ARI	3.76	4.64	5.53	0.657	81	-0.707	0.0217	14
151			RB	Rhamondre Stevenson	NE	7.4	8.17	9.75	0.734	30	-0.72	0.531	10
152			DST	Redskins	WAS	4.36	4.62	4.89	0.282	35	-0.728	0.0517	15
153			TE	O.J. Howard	HOU	1.21	3.4	5.94	0.933	74	-0.771	0.227	9
154			DST	Chiefs	KC	4.24	4.57	4.92	0.445	61	-0.78	0.00167	15
155			DST	Texans	HOU	4.21	4.57	5.07	0.128	13	-0.782	0.135	16
156			WR	Drake London	ATL	6.68	7.33	11.6	0.519	21	-0.808	0.0433	9
157			WR	Curtis Samuel	WAS	6.03	7.29	8.91	0.86	48	-0.851	0.0387	9
158			WR	Josh Palmer	LAC	5.9	7.25	11.1	1.41	83	-0.89	0.0412	9
159			K	Kaimi Fairbairn	HOU	6.53	7.83	9.09	1.09	68	-0.89	0.00227	3
160			K	Joey Slye	WAS	6.69	7.82	9.26	1.23	81	-0.892	0.0125	3
161			K	Cairo Santos	CHI	6.69	7.81	8.98	0.489	29	-0.905	0.0963	3
162			DST	Jets	NYJ	4.12	4.43	4.94	0.356	52	-0.917	0.0333	17
163			QB	Tom Brady	TB	15.5	16.8	18.1	1.16	57	-0.928	0.0621	5
164			WR	Chase Claypool	PIT	6.2	7.21	7.77	0.586	24	-0.931	0.0217	9
165			DST	Falcons	ATL	4.22	4.4	4.5	0.119	6	-0.95	0.0733	18
166			WR	D.J. Chark	DET	5.82	7.19	8.48	0.832	46	-0.953	0.007	9
167			WR	Marquez Valdes-Scantling	KC	4.19	7.18	10.6	1.36	79	-0.96	0.0935	9
168			QB	Carson Wentz	WAS	14.5	16.7	17.6	0.378	17	-0.99	1.29	6
169			TE	Mo Alie-Cox	IND	2.72	3.17	3.62	0.516	35	-0.998	0.042	9
170			K	Cade York	CLE	6.71	7.72	8.97	0.755	45	-1	0.0492	3
171			DST	Jaguars	JAC	3.4	4.33	4.56	0.257	23	-1.02	0.0233	19
172			TE	Cameron Brate	TB	1.64	3.13	3.84	0.801	56	-1.04	0.331	10
173			WR	Robert Woods	TEN	6.08	7.09	12	2.12	96	-1.05	0.202	9
174			K	Randy Bullock	TEN	6.41	7.67	8.85	1.32	84	-1.05	0.0128	3
175			DST	Raiders	LVR	2.38	4.3	4.74	0.331	48	-1.05	0.00333	19
176			DST	Lions	DET	3.65	4.3	5.1	1.15	97	-1.05	0.113	20
177			DST	Saints	NO	4.05	4.3	4.8	0.193	19	-1.05	0	20
178			K	Riley Patterson	JAC	6.29	7.65	9.07	1.5	94	-1.06	0.0624	3
179			K	Jason Sanders	MIA	5.85	7.59	8.81	0.553	35	-1.13	0.0748	3
180			DST	Bears	CHI	4.09	4.19	4.33	0.128	10	-1.16	0.238	21
181			DST	Chargers	LAC	3.92	4.19	5.43	0.316	45	-1.16	0	21
182			K	Dustin Hopkins	LAC	6.28	7.52	9.71	1.05	58	-1.2	0.104	3
183			RB	J.K. Dobbins	BAL	2.54	7.64	9.46	1.75	86	-1.25	0.034	10
184			WR	Jahan Dotson	WAS	5.3	6.89	10	0.593	27	-1.25	0.111	10
185			RB	Travis Etienne	JAC	4.96	7.6	9.74	1.19	66	-1.29	0.359	10
186			K	Eddy Pineiro	CAR	6.11	7.41	8.96	1.2	77	-1.3	0.244	3
187			WR	Robby Anderson	CAR	5.41	6.77	7.91	0.326	7	-1.37	0.022	10
188			TE	Isaiah Likely	BAL	2.49	2.8	3.02	0.0741	1	-1.37	0.0368	10
189			WR	DeVonta Smith	PHI	6.14	6.75	7.04	0.139	1	-1.39	0.0722	10
190			DST	Seahawks	SEA	3.52	3.95	4.69	0.573	77	-1.4	0	21
191			TE	Brevin Jordan	HOU	1.88	2.76	3.12	0.354	26	-1.41	0.362	10
192			WR	Tyler Boyd	CIN	5.23	6.68	9.9	0.741	42	-1.46	0.0879	10
193			WR	Jarvis Landry	NO	5.3	6.59	7.61	0.894	49	-1.55	0.292	10
194			K	Jason Myers	SEA	5.24	7.17	9.15	1.6	97	-1.55	0.971	4
195			RB	Rex Burkhead	HOU	6.35	7.25	7.75	0.55	17	-1.64	0.025	10
196			RB	Tony Pollard	DAL	5.76	7.22	9.28	0.294	6	-1.67	0.112	10
197			TE	Will Dissly	SEA	1.69	2.4	2.84	0.0815	3	-1.77	0.302	11
198			RB	Dameon Pierce	HOU	4.01	7.11	8.49	0.178	3	-1.78	0.443	11
199			WR	Marvin Jones	JAC	4.63	6.3	6.93	0.237	4	-1.84	0.11	10
200			WR	Jakobi Meyers	NE	5.29	6.19	6.82	0.0459	1	-1.95	0.203	10
201			TE	Daniel Bellinger	NYG	1.49	2.1	3.85	0.281	21	-2.07	0.0682	11
202			TE	Tyler Kroft	SF	1.15	2.03	2.93	0.803	59	-2.14	0.16	11
203			WR	Sterling Shepard	NYG	5.32	5.99	6.7	0.726	38	-2.15	0.167	11
204			RB	Breece Hall	NYJ	5.14	6.67	7.23	0.519	13	-2.22	0.337	11
205			QB	Tua Tagovailoa	MIA	14.2	15.5	16.7	0.137	14	-2.28	0.319	6
206			TE	Foster Moreau	LVR	0.807	1.87	4.03	1.29	94	-2.3	0	11
207			WR	DeVante Parker	NE	4.72	5.82	6.44	0.371	10	-2.32	0.0897	11
208			WR	Nico Collins	HOU	4.15	5.73	6.48	0.713	37	-2.41	0.0403	11
209			WR	Corey Davis	NYJ	5	5.69	7.55	0.979	56	-2.45	0.0496	11
210			WR	Mecole Hardman	KC	4.54	5.64	7.83	1.12	72	-2.5	0.427	11
211			K	Greg Zuerlein	NYJ	5.01	6.2	7.32	1.5	90	-2.52	4.2	5
212			RB	Cam Akers	LAR	2.75	6.33	7.37	0.89	39	-2.56	0.567	12
213			QB	Jared Goff	DET	13.4	15.1	16.3	0.943	43	-2.6	0.173	6
214			QB	Jameis Winston	NO	13.1	15	16.7	1.48	74	-2.77	0.153	6
215			QB	Matt Ryan	IND	13.8	14.8	15.8	0.767	26	-2.93	0.521	7
216			WR	Donovan Peoples-Jones	CLE	4.75	5.21	5.99	0.423	13	-2.93	0.0789	11
217			WR	Treylon Burks	TEN	3.59	5.13	6.59	0.27	6	-3.01	0.157	12
218			RB	Kenneth Gainwell	PHI	4.64	5.76	6.68	0.458	11	-3.13	0.29	12
219			WR	A.J. Green	ARI	2.81	4.98	5.92	0.178	3	-3.16	0.0189	12
220			WR	Zay Jones	JAC	3.52	4.96	6.15	1.36	80	-3.18	0.00108	12
221			WR	Devin Duvernay	BAL	4.32	4.96	6.28	0.629	31	-3.18	0.168	12
222			WR	Parris Campbell	IND	4.22	4.79	6.51	0.593	27	-3.35	0.00592	12
223			WR	Chris Olave	NO	4.12	4.78	5.34	0.578	23	-3.36	0.0686	12
224			RB	Jamaal Williams	DET	3.58	5.47	8.56	0.936	52	-3.42	0.251	12
225			WR	Greg Dortch	ARI	1.3	4.72	6.55	0.764	44	-3.42	0.19	12
226			QB	Marcus Mariota	ATL	13.3	14.3	17.5	0.874	34	-3.45	0.647	7
227			WR	Sammy Watkins	GB	4.01	4.53	5.13	0.789	45	-3.61	0.15	12
228			RB	Nyheim Hines	IND	4.36	5.22	7.62	0.875	38	-3.67	0.254	13
229			WR	Garrett Wilson	NYJ	2.96	4.38	6.51	1.11	70	-3.76	0.0667	12
230			WR	George Pickens	PIT	2.72	4.31	5.35	1.07	66	-3.83	0.175	12
231			RB	Raheem Mostert	MIA	3.49	4.97	5.47	0.529	14	-3.92	0.073	13
232			RB	Alexander Mattison	MIN	2.76	4.89	8.23	0.938	54	-4	0.119	13
233			WR	Romeo Doubs	GB	2.71	4.13	4.72	0.618	30	-4.01	0.0974	13
234			QB	Ryan Tannehill	TEN	11.8	13.6	17.4	1.16	54	-4.09	0.0554	7
235			WR	Kendrick Bourne	NE	1.98	4.04	6.7	2.11	94	-4.1	0.11	13
236			RB	Brandon Bolden	LVR	2.84	4.78	6.21	1.49	80	-4.12	0.025	13
237			RB	Mark Ingram	NO	3.21	4.75	6.5	1.97	94	-4.14	0.109	13
238			QB	Justin Fields	CHI	11.5	13.6	15.9	1.59	77	-4.15	0.113	8
239			WR	Olamide Zaccheaus	ATL	3.51	3.93	5.59	0.394	11	-4.21	1.93	14
240			RB	Kenyan Drake	BAL	2.87	4.64	6.61	1.76	89	-4.25	0.0725	13
241			QB	Trevor Lawrence	JAC	12.1	13.5	15.2	1.68	83	-4.26	0.0142	8
242			QB	Mitchell Trubisky	PIT	12.2	13.5	16.5	1.38	71	-4.28	0.0156	8
243			QB	Jacoby Brissett	CLE	12	13.4	14.6	1.33	66	-4.29	0.203	8
244			RB	Jerick McKinnon	KC	3.62	4.57	5.47	0.906	41	-4.32	0.379	13
245			QB	Daniel Jones	NYG	11.3	13.2	15.4	2.36	97	-4.5	0.513	8
246			RB	Dontrell Hilliard	TEN	2.59	4.19	7.57	1.73	85	-4.7	0.025	13
247			RB	Khalil Herbert	CHI	2.74	4.17	5.94	1.32	73	-4.72	0.363	14
248			QB	Davis Mills	HOU	9.76	12.7	15.1	2.16	94	-5.01	0.341	9
249			RB	Isiah Pacheco	KC	1.54	3.8	8.62	1.23	69	-5.09	0.182	14
250			RB	Kenneth Walker III	SEA	2.32	3.62	6.14	1.86	90	-5.27	0.135	14
251			QB	Baker Mayfield	CAR	11	12.4	13.8	1.62	80	-5.35	0.348	9
252			RB	Zack Moss	BUF	2.9	3.49	4.78	0.617	21	-5.4	0.0005	14
253			RB	Eno Benjamin	ARI	1.96	3.48	6.09	0.666	25	-5.41	0.0795	14
254			RB	Rachaad White	TB	2.62	3.4	3.9	0.341	8	-5.48	0.361	15
255			QB	Mac Jones	NE	10.1	12	13.7	2.08	89	-5.7	0.0299	9
256			QB	Cooper Rush	DAL	10.2	12	14.5	0.955	46	-5.73	0.534	9
257			RB	DOnta Foreman	CAR	1.47	3.04	4.77	1.45	79	-5.85	0.0638	15
258			RB	D'Ernest Johnson	CLE	0.765	2.98	4.34	0.927	45	-5.91	0.0947	15
259			RB	Boston Scott	PHI	1.69	2.89	5.34	0.793	34	-6	0.258	15
260			WR	Jalen Tolbert	DAL	0.791	2	5.91	1.05	63	-6.14	0	14
261			QB	Geno Smith	SEA	10.4	11.5	14.7	1.36	69	-6.26	0.125	10
262			RB	Sony Michel	LAC	1.61	2.63	3.81	0.712	27	-6.26	0.045	15
263			RB	Mike Davis	BAL	1.37	2.58	4.85	0.713	28	-6.31	0.0115	15
264			RB	Samaje Perine	CIN	2.1	2.57	4	0.86	37	-6.32	0.0075	15
265			RB	Matt Breida	NYG	1.41	2.56	3.72	1.32	75	-6.33	0.039	15
266			RB	Chuba Hubbard	CAR	1.56	2.52	4.14	0.928	48	-6.37	0.294	15
267			QB	Joe Flacco	NYJ	10.6	11.4	13.3	0.866	29	-6.39	9.84	11
268			RB	Jaylen Warren	PIT	0.583	2.23	3.66	1.27	70	-6.66	0.061	16
269			RB	Tyler Allgeier	ATL	1.5	2.17	3.66	0.595	20	-6.72	0.01	16
270			K	Aldrick Rosas	FA	2	2	2	0	1	-6.72	0.1	5
271			RB	Darrel Williams	ARI	0.713	2.16	5.48	0.93	49	-6.73	0.145	16
272			K	James McCourt	FA	1.9	1.9	1.9	0	1	-6.82	0	5
273			RB	Joshua Kelley	LAC	1.54	2.01	3.36	0.534	15	-6.88	0.424	16
274			RB	Myles Gaskin	MIA	0.539	1.59	3.77	1.06	59	-7.3	0.183	16
275			RB	Craig Reynolds	DET	0.43	1.41	2.96	0.221	4	-7.48	0.218	17
276			RB	Zamir White	LVR	0.676	1.19	3.65	0.311	7	-7.7	0	17
277			QB	Taylor Heinicke	WAS	0.91	1.51	3.06	0	1	-16.2	0.23	11
278			QB	Teddy Bridgewater	MIA	0.636	1.28	2.89	0.0534	9	-16.5	0.11	12
279			QB	Mike White	NYJ	0.744	1.17	2.26	0.00593	3	-16.6	0.0095	12
280			QB	Jimmy Garoppolo	SF	0.938	1.16	4.46	0.0299	6	-16.6	0	12
