Player	Team	Position	Floor	Mean	Ceiling	SD	Risk	"Drop Off"	Tier	ADP
Antonio Gibson	WAS	RB	7.28	10.6	12.4	2	9.21	0.121	7
Julio Jones	TEN	WR	9.64	10.6	11	0.655	3.38	0.0567	6
Tyler Lockett	SEA	WR	9.61	10.5	10.9	0.575	3.17	0.0583	6
Jaylen Waddle	MIA	WR	8.82	10.5	12	1.39	5.07	0.0619	6
James Conner	ARI	RB	9.79	10.4	11.4	0.685	4.09	0.512	8
Michael Thomas	NO	WR		10.4				0.547	7
Saquon Barkley	NYG	RB	9.48	9.92	10.3	0.658	3.6	0.217	8
Tee Higgins	CIN	WR	8.99	9.85	10.6	0.8	4	0.0315	7
Jakobi Meyers	NE	WR	7.55	9.82	12	1.93	6.52	0.0035	7
Michael Pittman	IND	WR	8.62	9.82	11.8	1.44	5.28	0.019	7
DeVonta Smith	PHI	WR	6.45	9.8	11.5	2.39	7.76	0.0226	7
Sterling Shepard	NYG	WR	8.19	9.78	10.9	1.3	5.02	0.112	7
Devontae Booker	NYG	RB	7.83	9.71	12	1.92	5.63	0.326	8
Kyle Pitts	ATL	TE	9.08	9.68	10.6	0.674	4.24	0.721	4
Corey Davis	NYJ	WR	8.74	9.66	11.3	1.18	4.98	0.0679	7
Allen Robinson	CHI	WR	8.68	9.6	10.6	0.821	3.54	0.00905	7
Jamison Crowder	NYJ	WR	7.78	9.59	10.9	1.35	5.45	0.148	7
Henry Ruggs	LVR	WR	7.96	9.44	10.2	1.05	4.05	0.0506	7
Marquez Callaway	NO	WR	6.94	9.39	11.8	2.53	13.1	0.0592	8
Melvin Gordon	DEN	RB	7.79	9.38	10.6	1.08	4.73	0.0179	9
Elijah Mitchell	SF	RB	7.16	9.36	10.7	1.64	5.87	0.0568	9
Hunter Renfrow	LVR	WR	7.9	9.33	10.4	1.23	4.75	0.0461	8
Khalil Herbert	CHI	RB	8.02	9.31	10.8	1.4	5.63	0.0491	9
Christian Kirk	ARI	WR	7.61	9.28	11.4	1.64	5.32	0.135	8
J.D. McKissic	WAS	RB	8.26	9.26	11.2	1.41	6.29	0.205	9
Tim Patrick	DEN	WR	8.69	9.15	9.39	0.327	2.55	0.211	8
Nick Chubb	CLE	RB	3.92	9.05	13.2	3.56	12.9	0.179	9
Mike Gesicki	MIA	TE	8.61	8.96	9.35	0.292	3.15	0.124	5
A.J. Green	ARI	WR	7.38	8.94	10.4	1.47	5.38	0.0437	8
Cardinals	ARI	DST	7.81	8.91	10.3	1.06	2.61	0.208	1
DeVante Parker	MIA	WR	5.36	8.89	10.7	2.5	9.04	0.0605	8
Michael Carter	NYJ	RB	7.27	8.87	10.3	1.33	5.36	0.212	9
Ryan Fitzpatrick	WAS	QB		8.84				0.187	15
Rob Gronkowski	TB	TE	8.07	8.84	10.1	0.932	7.32	0.146	5
Darnell Mooney	CHI	WR	8.49	8.83	9.74	0.639	3.22	0.0351	8
Robby Anderson	CAR	WR	8.11	8.8	9.15	0.495	3.11	0.00843	8
Odell Beckham	CLE	WR	8.04	8.79	9.65	0.705	3.51	0.391	8
Buccaneers	TB	DST	8.3	8.7	9.25	0.359	1.81	0.242	2
Noah Fant	DEN	TE	7.8	8.69	9.57	0.818	4.39	0.165	5
Jimmy Garoppolo	SF	QB	2.37	8.66	17.8	6.94	8.56	2.29	16
D'Ernest Johnson	CLE	RB	6.21	8.66	10.4	1.83	7.62	0.187	9
T.J. Hockenson	DET	TE	8.18	8.53	9.05	0.428	3.21	0.746	6
Damien Williams	CHI	RB	7.67	8.47	9.33	1.21	5.5	0.25	10
Patriots	NE	DST	6.94	8.46	10.2	1.5	4.69	0.224	3
Mecole Hardman	KC	WR	7.49	8.4	8.89	0.661	3.47	0.0853	8
Tyler Boyd	CIN	WR	7.26	8.31	9.5	1.04	4.96	0.156	9
